date,daily_deaths
2020-10-20,169
2020-10-21,223
2020-10-22,131
2020-10-23,105
2020-10-24,78
2020-10-25,32
2020-10-26,125
2020-10-27,154
2020-10-28,174
2020-10-29,132
2020-10-30,155
2020-10-31,131
2020-11-01,41
2020-11-02,89
2020-11-03,202
2020-11-04,218
2020-11-05,164
2020-11-06,201
2020-11-07,143
2020-11-08,76
2020-11-09,145
2020-11-10,201
2020-11-11,146
2020-11-12,151
2020-11-13,210
2020-11-14,189
2020-11-15,59
2020-11-16,150
2020-11-17,254
2020-11-18,293
2020-11-19,288
2020-11-20,271
2020-11-21,244
2020-11-22,92
2020-11-23,180
2020-11-24,356
2020-11-25,351
2020-11-26,186
2020-11-27,201
2020-11-28,167
2020-11-29,98
2020-11-30,241
2020-12-01,431
2020-12-02,490
2020-12-03,565
2020-12-04,446
2020-12-05,296
2020-12-06,125
2020-12-07,255
2020-12-08,455
2020-12-09,723
2020-12-10,538
2020-12-11,566
2020-12-12,373
2020-12-13,259
2020-12-14,299
2020-12-15,688
2020-12-16,820
2020-12-17,706
2020-12-18,637
2020-12-19,475
2020-12-20,183
2020-12-21,352
2020-12-22,656
2020-12-23,717
2020-12-24,630
2020-12-25,217
2020-12-26,338
2020-12-27,129
2020-12-28,458
2020-12-29,940
2020-12-30,780
2020-12-31,1015
2021-01-01,519
2021-01-02,491
2021-01-03,183
2021-01-04,477
2021-01-05,1047
2021-01-06,943
2021-01-07,1131
2021-01-08,1117
2021-01-09,756
2021-01-10,417
2021-01-11,509
2021-01-12,1421
2021-01-13,919
2021-01-14,1016
2021-01-15,1079
2021-01-16,806
2021-01-17,290
2021-01-18,204
2021-01-19,806
2021-01-20,1116
2021-01-21,1229
2021-01-22,1067
2021-01-23,818
2021-01-24,468
2021-01-25,479
2021-01-26,1241
2021-01-27,1116
2021-01-28,958
2021-01-29,1039
2021-01-30,657
2021-01-31,285
2021-02-01,466
2021-02-02,1041
2021-02-03,993
2021-02-04,964
2021-02-05,902
2021-02-06,510
2021-02-07,235
2021-02-08,342
2021-02-09,1003
2021-02-10,819
2021-02-11,854
2021-02-12,779
2021-02-13,644
2021-02-14,251
2021-02-15,88
2021-02-16,434
2021-02-17,707
2021-02-18,782
2021-02-19,714
2021-02-20,419
2021-02-21,287
2021-02-22,260
2021-02-23,598
2021-02-24,1262
2021-02-25,655
2021-02-26,554
2021-02-27,326
2021-02-28,275
2021-03-01,330
2021-03-02,475
2021-03-03,419
2021-03-04,581
2021-03-05,550
2021-03-06,372
2021-03-07,112
2021-03-08,208
2021-03-09,323
2021-03-10,406
2021-03-11,398
2021-03-12,316
2021-03-13,1097
2021-03-14,166
2021-03-15,132
2021-03-16,216
2021-03-17,305
2021-03-18,354
2021-03-19,295
2021-03-20,151
2021-03-21,108
2021-03-22,206
2021-03-23,293
2021-03-24,346
2021-03-25,332
2021-03-26,267
2021-03-27,218
2021-03-28,145
2021-03-29,105
2021-03-30,155
2021-03-31,211
2021-04-01,181
2021-04-02,266
2021-04-03,114
2021-04-04,59
2021-04-05,88
2021-04-06,180
2021-04-07,187
2021-04-08,230
2021-04-09,223
2021-04-10,139
2021-04-11,86
2021-04-12,62
2021-04-13,202
2021-04-14,233
2021-04-15,153
2021-04-16,198
2021-04-17,76
2021-04-18,51
2021-04-19,50
2021-04-20,166
2021-04-21,158
2021-04-22,146
2021-04-23,170
2021-04-24,83
2021-04-25,53
2021-04-26,78
2021-04-27,91
2021-04-28,121
2021-04-29,162
2021-04-30,172
2021-05-01,119
2021-05-02,84
2021-05-03,75
2021-05-04,138
2021-05-05,94
2021-05-06,155
2021-05-07,133
2021-05-08,81
2021-05-09,48
2021-05-10,66
2021-05-11,102
2021-05-12,190
2021-05-13,181
2021-05-14,107
2021-05-15,54
2021-05-16,52
2021-05-17,72
2021-05-18,98
2021-05-19,109
2021-05-20,108
2021-05-21,128
2021-05-22,75
2021-05-23,40
2021-05-24,166
2021-05-25,93
2021-05-26,96
2021-05-27,227
2021-05-28,103
2021-05-29,67
2021-05-30,23
2021-05-31,19
2021-06-01,44
2021-06-02,93
2021-06-03,126
2021-06-04,64
2021-06-05,65
2021-06-06,126
2021-06-07,64
2021-06-08,69
2021-06-09,85
2021-06-10,103
2021-06-11,86
2021-06-12,40
2021-06-13,11
2021-06-14,16
2021-06-15,113
2021-06-16,79
2021-06-17,69
2021-06-18,92
2021-06-19,55
2021-06-20,38
2021-06-21,61
2021-06-22,63
2021-06-23,141
2021-06-24,107
2021-06-25,125
2021-06-26,35
2021-06-27,45
2021-06-28,30
2021-06-29,79
2021-06-30,105
2021-07-01,90
2021-07-02,44
2021-07-03,25
2021-07-04,8
2021-07-05,0
2021-07-06,122
2021-07-07,81
2021-07-08,87
2021-07-09,112
2021-07-10,36
2021-07-11,16
2021-07-12,109
2021-07-13,86
2021-07-14,87
2021-07-15,102
2021-07-16,107
2021-07-17,16
2021-07-18,11
2021-07-19,70
2021-07-20,37
2021-07-21,83
2021-07-22,63
2021-07-23,98
2021-07-24,28
2021-07-25,11
2021-07-26,100
2021-07-27,95
2021-07-28,84
2021-07-29,131
2021-07-30,103
2021-07-31,25
2021-08-01,5
2021-08-02,179
2021-08-03,92
2021-08-04,156
2021-08-05,142
2021-08-06,147
2021-08-07,56
2021-08-08,58
2021-08-09,101
2021-08-10,166
2021-08-11,75
2021-08-12,125
2021-08-13,184
2021-08-14,62
2021-08-15,41
2021-08-16,113
2021-08-17,161
2021-08-18,247
2021-08-19,188
2021-08-20,268
2021-08-21,101
2021-08-22,52
2021-08-23,163
2021-08-24,298
2021-08-25,269
2021-08-26,239
2021-08-27,318
2021-08-28,139
2021-08-29,80
2021-08-30,197
2021-08-31,286
2021-09-01,325
2021-09-02,340
2021-09-03,360
2021-09-04,130
2021-09-05,109
2021-09-06,40
2021-09-07,356
2021-09-08,388
2021-09-09,427
2021-09-10,352
2021-09-11,135
2021-09-12,78
2021-09-13,311
2021-09-14,475
2021-09-15,495
2021-09-16,393
2021-09-17,330
2021-09-18,225
2021-09-19,126
2021-09-20,254
2021-09-21,406
2021-09-22,434
2021-09-23,428
2021-09-24,432
2021-09-25,100
2021-09-26,45
2021-09-27,400
2021-09-28,461
2021-09-29,401
2021-09-30,428
2021-10-01,355
2021-10-02,159
2021-10-03,31
2021-10-04,293
2021-10-05,394
2021-10-06,443
2021-10-07,440
2021-10-08,392
2021-10-09,64
2021-10-10,42
2021-10-11,279
2021-10-12,411
2021-10-13,372
2021-10-14,363
2021-10-15,378
2021-10-16,41
2021-10-17,14
2021-10-18,431
2021-10-19,581
2021-10-20,379
2021-10-21,440
2021-10-22,322
2021-10-23,73
2021-10-24,25
2021-10-25,298
2021-10-26,522
2021-10-27,409
2021-10-28,250
2021-10-29,331
2021-10-30,71
2021-10-31,17
2021-11-01,361
2021-11-02,323
2021-11-03,416
2021-11-04,367
2021-11-05,323
2021-11-06,93
2021-11-07,40
2021-11-08,458
2021-11-09,419
2021-11-10,391
2021-11-11,118
2021-11-12,338
2021-11-13,159
2021-11-14,30
2021-11-15,399
2021-11-16,476
2021-11-17,294
2021-11-18,411
2021-11-19,400
2021-11-20,85
2021-11-21,29
2021-11-22,375
2021-11-23,492
2021-11-24,400
2021-11-25,98
2021-11-26,95
2021-11-27,78
2021-11-28,34
2021-11-29,411
2021-11-30,481
2021-12-01,414
2021-12-02,340
2021-12-03,259
2021-12-04,205
2021-12-05,33
2021-12-06,305
2021-12-07,481
2021-12-08,289
2021-12-09,345
2021-12-10,386
2021-12-11,106
2021-12-12,50
2021-12-13,254
2021-12-14,521
2021-12-15,362
2021-12-16,256
2021-12-17,412
2021-12-18,64
2021-12-19,34
2021-12-20,230
2021-12-21,553
2021-12-22,382
2021-12-23,246
2021-12-24,161
2021-12-25,76
2021-12-26,18
2021-12-27,169
2021-12-28,429
2021-12-29,268
2021-12-30,244
2021-12-31,126
2022-01-01,129
2022-01-02,9
2022-01-03,118
2022-01-04,505
2022-01-05,351
2022-01-06,312
2022-01-07,368
2022-01-08,110
2022-01-09,86
2022-01-10,301
2022-01-11,454
2022-01-12,392
2022-01-13,434
2022-01-14,364
2022-01-15,139
2022-01-16,104
2022-01-17,159
2022-01-18,428
2022-01-19,367
2022-01-20,451
2022-01-21,421
2022-01-22,135
2022-01-23,134
2022-01-24,455
2022-01-25,357
2022-01-26,832
2022-01-27,473
2022-01-28,652
2022-01-29,268
2022-01-30,109
2022-01-31,510
2022-02-01,516
2022-02-02,581
2022-02-03,413
2022-02-04,627
2022-02-05,204
2022-02-06,87
2022-02-07,627
2022-02-08,632
2022-02-09,731
2022-02-10,545
2022-02-11,566
2022-02-12,193
2022-02-13,87
2022-02-14,551
2022-02-15,413
2022-02-16,530
2022-02-17,617
2022-02-18,560
2022-02-19,199
2022-02-20,77
2022-02-21,40
2022-02-22,679
2022-02-23,472
2022-02-24,499
2022-02-25,524
2022-02-26,88
2022-02-27,11
2022-02-28,607
2022-03-01,226
2022-03-02,499
2022-03-03,265
2022-03-04,386
2022-03-05,56
2022-03-06,36
2022-03-07,452
2022-03-08,198
2022-03-09,549
2022-03-10,298
2022-03-11,260
2022-03-12,66
2022-03-13,1
2022-03-14,375
2022-03-15,136
2022-03-16,762
2022-03-17,209
2022-03-18,211
2022-03-19,64
2022-03-20,8
2022-03-21,239
2022-03-22,176
2022-03-23,603
2022-03-24,190
2022-03-25,195
2022-03-26,29
2022-03-27,1
2022-03-28,194
2022-03-29,100
2022-03-30,614
2022-03-31,102
2022-04-01,114
2022-04-02,18
2022-04-03,2
2022-04-04,140
2022-04-05,165
2022-04-06,527
2022-04-07,150
2022-04-08,170
2022-04-09,13
2022-04-10,9
2022-04-11,93
2022-04-12,185
2022-04-13,550
2022-04-14,121
2022-04-15,352
2022-04-16,5
2022-04-17,8
2022-04-18,60
2022-04-19,135
2022-04-20,145
2022-04-21,79
2022-04-22,178
2022-04-23,44
2022-04-24,3
2022-04-25,111
2022-04-26,145
2022-04-27,255
2022-04-28,76
2022-04-29,210
2022-04-30,0
2022-05-01,3
2022-05-02,52
2022-05-03,361
2022-05-04,385
2022-05-05,51
2022-05-06,167
2022-05-07,1
2022-05-08,2
2022-05-09,51
2022-05-10,141
2022-05-11,118
2022-05-12,33
2022-05-13,191
2022-05-14,4
2022-05-15,0
2022-05-16,62
2022-05-17,107
2022-05-18,120
2022-05-19,50
2022-05-20,165
2022-05-21,5
2022-05-22,6
2022-05-23,51
2022-05-24,127
2022-05-25,164
2022-05-26,52
2022-05-27,208
2022-05-28,2
2022-05-29,1
2022-05-30,5
2022-05-31,70
2022-06-01,153
2022-06-02,60
2022-06-03,167
2022-06-04,3
2022-06-05,0
2022-06-06,68
2022-06-07,103
2022-06-08,159
2022-06-09,36
2022-06-10,176
2022-06-11,4
2022-06-12,3
2022-06-13,47
2022-06-14,92
2022-06-15,123
2022-06-16,62
2022-06-17,150
2022-06-18,5
2022-06-19,0
2022-06-20,15
2022-06-21,93
2022-06-22,184
2022-06-23,68
2022-06-24,171
2022-06-25,8
2022-06-26,1
2022-06-27,50
2022-06-28,127
2022-06-29,186
2022-06-30,54
2022-07-01,179
2022-07-02,0
2022-07-03,0
2022-07-04,22
2022-07-05,59
2022-07-06,235
2022-07-07,65
2022-07-08,222
2022-07-09,0
2022-07-10,0
2022-07-11,110
2022-07-12,128
2022-07-13,225
2022-07-14,94
2022-07-15,189
2022-07-16,0
2022-07-17,0
2022-07-18,149
2022-07-19,142
2022-07-20,240
2022-07-21,113
2022-07-22,210
2022-07-23,2
2022-07-24,0
2022-07-25,97
2022-07-26,104
2022-07-27,248
2022-07-28,76
2022-07-29,179
2022-07-30,0
2022-07-31,7
2022-08-01,130
2022-08-02,130
2022-08-03,266
2022-08-04,97
2022-08-05,182
2022-08-06,0
2022-08-07,0
2022-08-08,67
2022-08-09,128
2022-08-10,224
2022-08-11,68
2022-08-12,235
2022-08-13,0
2022-08-14,1
2022-08-15,106
2022-08-16,143
2022-08-17,256
2022-08-18,57
2022-08-19,164
2022-08-20,0
2022-08-21,0
2022-08-22,94
2022-08-23,149
2022-08-24,207
2022-08-25,56
2022-08-26,235
2022-08-27,0
2022-08-28,0
2022-08-29,77
2022-08-30,80
2022-08-31,181
2022-09-01,54
2022-09-02,141
2022-09-03,0
2022-09-04,0
2022-09-05,30
2022-09-06,56
2022-09-07,167
2022-09-08,130
2022-09-09,182
2022-09-10,0
2022-09-11,8
2022-09-12,88
2022-09-13,34
2022-09-14,197
2022-09-15,139
2022-09-16,96
2022-09-17,0
2022-09-18,0
2022-09-19,74
2022-09-20,27
2022-09-21,234
2022-09-22,79
2022-09-23,64
2022-09-24,0
2022-09-25,0
2022-09-26,58
2022-09-27,45
2022-09-28,171
2022-09-29,166
2022-09-30,61
2022-10-01,0
2022-10-02,0
2022-10-03,44
2022-10-04,98
2022-10-05,188
2022-10-06,118
2022-10-07,56
2022-10-08,0
2022-10-09,0
2022-10-10,8
2022-10-11,68
2022-10-12,163
2022-10-13,150
2022-10-14,55
2022-10-15,0
2022-10-16,0
2022-10-17,36
2022-10-18,9
2022-10-19,175
2022-10-20,189
2022-10-21,66
2022-10-22,0
2022-10-23,0
2022-10-24,43
2022-10-25,29
2022-10-26,173
2022-10-27,177
2022-10-28,19
2022-10-29,0
2022-10-30,0
2022-10-31,63
2022-11-01,19
2022-11-02,131
2022-11-03,116
2022-11-04,21
2022-11-05,0
2022-11-06,0
2022-11-07,24
2022-11-08,39
2022-11-09,167
2022-11-10,84
2022-11-11,84
2022-11-12,0
2022-11-13,0
2022-11-14,38
2022-11-15,47
2022-11-16,184
2022-11-17,106
2022-11-18,21
2022-11-19,0
2022-11-20,0
2022-11-21,23
2022-11-22,45
2022-11-23,209
2022-11-24,116
2022-11-25,51
2022-11-26,0
2022-11-27,14
2022-11-28,15
2022-11-29,40
2022-11-30,118
2022-12-01,76
2022-12-02,44
2022-12-03,0
2022-12-04,0
2022-12-05,55
2022-12-06,42
2022-12-07,317
2022-12-08,227
2022-12-09,38
2022-12-10,0
2022-12-11,0
2022-12-12,50
2022-12-13,73
2022-12-14,266
2022-12-15,108
2022-12-16,47
2022-12-17,0
2022-12-18,0
2022-12-19,77
2022-12-20,65
2022-12-21,313
2022-12-22,144
2022-12-23,59
2022-12-24,0
2022-12-25,0
2022-12-26,2
2022-12-27,45
2022-12-28,319
2022-12-29,169
2022-12-30,46
2022-12-31,0
2023-01-01,0
2023-01-02,0
2023-01-03,92
2023-01-04,588
2023-01-05,159
2023-01-06,39
2023-01-07,0
2023-01-08,0
2023-01-09,89
2023-01-10,43
2023-01-11,460
2023-01-12,202
2023-01-13,73
2023-01-14,0
2023-01-15,0
2023-01-16,11
2023-01-17,77
2023-01-18,351
2023-01-19,221
2023-01-20,41
2023-01-21,0
2023-01-22,1
2023-01-23,59
2023-01-24,63
2023-01-25,372
2023-01-26,183
2023-01-27,36
2023-01-28,0
2023-01-29,0
2023-01-30,19
2023-01-31,60
2023-02-01,241
2023-02-02,203
2023-02-03,31
2023-02-04,0
2023-02-05,0
2023-02-06,56
2023-02-07,50
2023-02-08,187
2023-02-09,182
2023-02-10,30
2023-02-11,0
2023-02-12,0
2023-02-13,55
2023-02-14,35
2023-02-15,257
2023-02-16,127
2023-02-17,27
2023-02-18,0
2023-02-19,0
2023-02-20,0
2023-02-21,78
2023-02-22,159
2023-02-23,108
2023-02-24,21
2023-02-25,0
2023-02-26,0
2023-02-27,39
2023-02-28,355
2023-03-01,189
2023-03-02,132
2023-03-03,27
2023-03-04,0
2023-03-05,0
2023-03-06,46
2023-03-07,19
2023-03-08,131
2023-03-09,254
2023-03-10,18
2023-03-11,0
2023-03-12,0
2023-03-13,38
2023-03-14,21
2023-03-15,272
2023-03-16,84
2023-03-17,37
2023-03-18,0
2023-03-19,0
2023-03-20,37
2023-03-21,33
2023-03-22,184
2023-03-23,89
